date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:29:33	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:16%20GMT	http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/feed/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/feed/index.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:33	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:16%20GMT	http://www.grras.com/wp-content/uploads/wpcf7_captcha/3389046341.png	C:/My%20Web%20Sites/My_Project/www.grras.com/wp-content/uploads/wpcf7_captcha/3389046341.3a.delayed	(from http://www.grras.com/courses/redhat-linux-securities/red-hat-storage-server-administration-rh236/)
17:29:34	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:16%20GMT	http://www.grras.com/?p=1303	C:/My%20Web%20Sites/My_Project/www.grras.com/index7a78.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:34	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:16%20GMT	http://www.grras.com/courses/?page_id=1119	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index4b0e.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:34	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:16%20GMT	http://www.grras.com/courses/?page_id=1303	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexf93f.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:34	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:16%20GMT	http://www.grras.com/courses/?page_id=54	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index9bef.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:34	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:16%20GMT	http://www.grras.com/courses/?page_id=857	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexa54b.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:34	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:16%20GMT	http://www.grras.com/courses/?page_id=860	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index06ad.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:35	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:17%20GMT	http://www.grras.com/courses/?page_id=865	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index0968.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:35	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:17%20GMT	http://www.grras.com/courses/?page_id=870	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index9a32.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:35	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:17%20GMT	http://www.grras.com/courses/?page_id=867	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexc2b9.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:35	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:18%20GMT	http://www.grras.com/courses/?page_id=1175	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexf31e.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:35	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:18%20GMT	http://www.grras.com/courses/?page_id=58	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexedfb.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:35	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:18%20GMT	http://www.grras.com/courses/?page_id=899	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexc9fe.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:36	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:18%20GMT	http://www.grras.com/courses/?page_id=60	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexe0eb.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:36	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:18%20GMT	http://www.grras.com/courses/?page_id=882	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index3224.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:36	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:18%20GMT	http://www.grras.com/courses/?page_id=875	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index577e.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:36	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:18%20GMT	http://www.grras.com/courses/?page_id=889	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index0ed0.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:36	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:18%20GMT	http://www.grras.com/courses/?page_id=885	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexef65.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:36	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:19%20GMT	http://www.grras.com/courses/?page_id=891	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexfee9.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:36	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:19%20GMT	http://www.grras.com/courses/?page_id=895	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index7163.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:37	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:19%20GMT	http://www.grras.com/courses/?page_id=70852	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexce4e.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:37	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:19%20GMT	http://www.grras.com/courses/?page_id=897	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index72bd.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:37	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:20%20GMT	http://www.grras.com/courses/?page_id=414845	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index3885.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:38	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:20%20GMT	http://www.grras.com/courses/?page_id=1104	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index641c.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:38	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:20%20GMT	http://www.grras.com/courses/?page_id=414683	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index25d6.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:38	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:20%20GMT	http://www.grras.com/courses/?page_id=414839	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index920d.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:38	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:20%20GMT	http://www.grras.com/courses/?page_id=414840	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index22a4.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:38	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:20%20GMT	http://www.grras.com/courses/?page_id=414841	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/indexff1b.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:38	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:21%20GMT	http://www.grras.com/courses/?page_id=226479	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/index6add.html	(from http://www.grras.com/courses/redhat-linux-administration/red-hat-enterprise-linux-7/)
17:29:39	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:21%20GMT	http://www.grras.com/courses/redhat-linux-securities/red-hat-server-hardening-rh413/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/redhat-linux-securities/red-hat-server-hardening-rh413/index.html	(from http://www.grras.com/)
17:29:39	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:21%20GMT	http://www.grras.com/courses/redhat-linux-securities/red-hat-enterprise-deployment-and-systems-management-rh401-course-pune-jaipur/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/redhat-linux-securities/red-hat-enterprise-deployment-and-systems-management-rh401-course-pune-jaipur/index.html	(from http://www.grras.com/)
17:29:39	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:21%20GMT	http://www.grras.com/career/placed-students	C:/My%20Web%20Sites/My_Project/www.grras.com/career/placed-students.3b.delayed	(from http://www.grras.com/career/job-openings/)
17:29:39	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:21%20GMT	http://www.grras.com/?p=867	C:/My%20Web%20Sites/My_Project/www.grras.com/indexbefb.html	(from http://www.grras.com/courses/redhat-linux-securities/red-hat-enterprise-clustering-and-storage-management-rh436-grras/)
17:29:39	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:21%20GMT	http://www.grras.com/courses/redhat-linux-securities/red-hat-enterprise-clustering-and-storage-management-rh436-grras/feed/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/redhat-linux-securities/red-hat-enterprise-clustering-and-storage-management-rh436-grras/feed/index.html	(from http://www.grras.com/courses/redhat-linux-securities/red-hat-enterprise-clustering-and-storage-management-rh436-grras/)
17:29:39	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:22%20GMT	http://www.grras.com/courses/redhat-linux-securities/red-hat-certified-virtualization-administrator-rhcva-training/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/redhat-linux-securities/red-hat-certified-virtualization-administrator-rhcva-training/index.html	(from http://www.grras.com/)
17:29:39	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:22%20GMT	http://www.grras.com/career/upcomming-recruitments	C:/My%20Web%20Sites/My_Project/www.grras.com/career/upcomming-recruitments.3c.delayed	(from http://www.grras.com/career/job-openings/)
17:29:39	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:22%20GMT	http://www.grras.com/career/shortlisted	C:/My%20Web%20Sites/My_Project/www.grras.com/career/shortlisted.3d.delayed	(from http://www.grras.com/career/job-openings/)
17:29:39	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:22%20GMT	http://www.grras.com/courses/redhat-linux-securities/red-hat-storage-server-administration-rh236/feed/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/redhat-linux-securities/red-hat-storage-server-administration-rh236/feed/index.html	(from http://www.grras.com/courses/redhat-linux-securities/red-hat-storage-server-administration-rh236/)
17:29:40	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:22%20GMT	http://www.grras.com/courses/redhat-linux-securities/cloud-computing-training-institutes-in-pune-jaipur/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/redhat-linux-securities/cloud-computing-training-institutes-in-pune-jaipur/index.html	(from http://www.grras.com/)
17:29:40	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:22%20GMT	http://www.grras.com/?p=899	C:/My%20Web%20Sites/My_Project/www.grras.com/indexd250.html	(from http://www.grras.com/courses/redhat-linux-securities/red-hat-storage-server-administration-rh236/)
17:29:40	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:22%20GMT	http://www.grras.com/courses/course_info-phpscat_id9/cisco-networking-ccna-training-jaipur/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/course_info-phpscat_id9/cisco-networking-ccna-training-jaipur/index.html	(from http://www.grras.com/)
17:29:40	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:23%20GMT	http://www.grras.com/courses/course_info-phpscat_id9/course_info-phpscat_id10/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/course_info-phpscat_id9/course_info-phpscat_id10/index.html	(from http://www.grras.com/)
17:29:40	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:23%20GMT	http://www.grras.com/courses/oracle-java/core-java-programming-institute-jaipur/feed/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/oracle-java/core-java-programming-institute-jaipur/feed/index.html	(from http://www.grras.com/courses/oracle-java/core-java-programming-institute-jaipur/)
17:29:40	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:23%20GMT	http://www.grras.com/?p=882	C:/My%20Web%20Sites/My_Project/www.grras.com/index8381.html	(from http://www.grras.com/courses/oracle-java/core-java-programming-institute-jaipur/)
17:29:41	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:23%20GMT	http://www.grras.com/courses/oracle-java/advance-java-programming-institute-jaipur/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/oracle-java/advance-java-programming-institute-jaipur/index.html	(from http://www.grras.com/)
17:29:41	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:23%20GMT	http://www.grras.com/courses/php/core-php/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/php/core-php/index.html	(from http://www.grras.com/)
17:29:41	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:23%20GMT	http://www.grras.com/courses/security-hacking/ceh-training-institutes-in-jaipur-pune/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/security-hacking/ceh-training-institutes-in-jaipur-pune/index.html	(from http://www.grras.com/)
17:29:41	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:23%20GMT	http://www.grras.com/courses/other-courses/android-application-development-android-app/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/other-courses/android-application-development-android-app/index.html	(from http://www.grras.com/)
17:29:41	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:23%20GMT	http://www.grras.com/courses/other-courses/shell-scripting-training-in-pune-jaipur/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/other-courses/shell-scripting-training-in-pune-jaipur/index.html	(from http://www.grras.com/)
17:29:41	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:24%20GMT	http://www.grras.com/courses/other-courses/perl-script-training-in-pune/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/other-courses/perl-script-training-in-pune/index.html	(from http://www.grras.com/)
17:29:41	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:24%20GMT	http://www.grras.com/wp-content/uploads/2014/09/awad.jpg	C:/My%20Web%20Sites/My_Project/www.grras.com/wp-content/uploads/2014/09/awad.3e.delayed	(from http://www.grras.com/about-us/awards-and-recognitions/)
17:29:42	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:24%20GMT	http://www.grras.com/courses/other-red-hat-courses/red-hat-enterprise-linux-troubleshooting-rh242/	C:/My%20Web%20Sites/My_Project/www.grras.com/courses/other-red-hat-courses/red-hat-enterprise-linux-troubleshooting-rh242/index.html	(from http://www.grras.com/)
17:29:42	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:24%20GMT	http://www.grras.com/results/	C:/My%20Web%20Sites/My_Project/www.grras.com/results/index.html	(from http://www.grras.com/)
17:29:42	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:24%20GMT	http://www.grras.com/wp-content/uploads/2014/09/awad-300x196.jpg	C:/My%20Web%20Sites/My_Project/www.grras.com/wp-content/uploads/2014/09/awad-300x196.3f.delayed	(from http://www.grras.com/about-us/awards-and-recognitions/)
17:29:42	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:25%20GMT	http://www.grras.com/exam-dates/	C:/My%20Web%20Sites/My_Project/www.grras.com/exam-dates/index.html	(from http://www.grras.com/)
17:29:42	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:25%20GMT	http://www.grras.com/wp-content/uploads/2014/09/12.jpg	C:/My%20Web%20Sites/My_Project/www.grras.com/wp-content/uploads/2014/09/12.40.delayed	(from http://www.grras.com/about-us/awards-and-recognitions/)
17:29:42	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:25%20GMT	http://www.grras.com/wp-content/uploads/2014/09/31.jpg	C:/My%20Web%20Sites/My_Project/www.grras.com/wp-content/uploads/2014/09/31.41.delayed	(from http://www.grras.com/about-us/awards-and-recognitions/)
17:29:42	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:25%20GMT	http://www.grras.com/exam-dates/1/	C:/My%20Web%20Sites/My_Project/www.grras.com/exam-dates/1/index.html	(from http://www.grras.com/)
17:29:43	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:25%20GMT	http://www.grras.com/wp-content/uploads/2014/09/111.jpg	C:/My%20Web%20Sites/My_Project/www.grras.com/wp-content/uploads/2014/09/111.42.delayed	(from http://www.grras.com/about-us/awards-and-recognitions/)
17:29:43	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:25%20GMT	http://www.grras.com/exam-dates/2/	C:/My%20Web%20Sites/My_Project/www.grras.com/exam-dates/2/index.html	(from http://www.grras.com/)
17:29:43	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:25%20GMT	http://www.grras.com/exam-dates/3/	C:/My%20Web%20Sites/My_Project/www.grras.com/exam-dates/3/index.html	(from http://www.grras.com/)
17:29:43	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:26%20GMT	http://www.grras.com/?p=209	C:/My%20Web%20Sites/My_Project/www.grras.com/index4e6a.html	(from http://www.grras.com/exam-dates/4/)
17:29:43	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:26%20GMT	http://www.grras.com/exam-dates/feed/	C:/My%20Web%20Sites/My_Project/www.grras.com/exam-dates/feed/index.html	(from http://www.grras.com/exam-dates/4/)
17:29:44	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:26%20GMT	http://www.grras.com/new-batches/	C:/My%20Web%20Sites/My_Project/www.grras.com/new-batches/index.html	(from http://www.grras.com/)
17:29:44	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:26%20GMT	http://www.grras.com/testimonials/write-testimonial/feed/	C:/My%20Web%20Sites/My_Project/www.grras.com/testimonials/write-testimonial/feed/index.html	(from http://www.grras.com/testimonials/write-testimonial/)
17:29:44	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:26%20GMT	http://www.grras.com/?p=333	C:/My%20Web%20Sites/My_Project/www.grras.com/indexf604.html	(from http://www.grras.com/testimonials/write-testimonial/)
17:29:44	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:26%20GMT	http://www.grras.com/redhat-offers/feed/	C:/My%20Web%20Sites/My_Project/www.grras.com/redhat-offers/feed/index.html	(from http://www.grras.com/redhat-offers/)
17:29:44	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:26%20GMT	http://www.grras.com/?p=1556	C:/My%20Web%20Sites/My_Project/www.grras.com/index674c.html	(from http://www.grras.com/redhat-offers/)
17:29:44	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:26%20GMT	http://www.grras.com/career/details/?id=8	C:/My%20Web%20Sites/My_Project/www.grras.com/career/details/indexc3c9.html	(from http://www.grras.com/redhat-offers/)
17:29:44	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:27%20GMT	http://www.grras.com/career/details/?id=7	C:/My%20Web%20Sites/My_Project/www.grras.com/career/details/index8803.html	(from http://www.grras.com/redhat-offers/)
17:29:45	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:27%20GMT	http://www.grras.com/career/details/?id=6	C:/My%20Web%20Sites/My_Project/www.grras.com/career/details/index3a9f.html	(from http://www.grras.com/redhat-offers/)
17:29:45	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:27%20GMT	http://www.grras.com/career/details/?id=5	C:/My%20Web%20Sites/My_Project/www.grras.com/career/details/indexd61c.html	(from http://www.grras.com/redhat-offers/)
17:29:45	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:27%20GMT	http://www.grras.com/news-events/feed/	C:/My%20Web%20Sites/My_Project/www.grras.com/news-events/feed/index.html	(from http://www.grras.com/news-events/)
17:29:45	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:27%20GMT	http://www.grras.com/?p=571	C:/My%20Web%20Sites/My_Project/www.grras.com/index62bf.html	(from http://www.grras.com/news-events/)
17:29:45	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:28%20GMT	http://www.grras.com/?p=146	C:/My%20Web%20Sites/My_Project/www.grras.com/indexf488.html	(from http://www.grras.com/career/job-openings/)
17:29:45	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:28%20GMT	http://www.grras.com/career/redhat-notes/	C:/My%20Web%20Sites/My_Project/www.grras.com/career/redhat-notes/index.html	(from http://www.grras.com/career/job-openings/)
17:29:45	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:28%20GMT	http://www.grras.com/career/job-openings/feed/	C:/My%20Web%20Sites/My_Project/www.grras.com/career/job-openings/feed/index.html	(from http://www.grras.com/career/job-openings/)
17:29:46	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:28%20GMT	http://www.grras.com/career/job-details/?id=6	C:/My%20Web%20Sites/My_Project/www.grras.com/career/job-details/index3a9f.html	(from http://www.grras.com/career/job-openings/)
17:29:46	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:28%20GMT	http://www.grras.com/career/apply-for-job/?id=6	C:/My%20Web%20Sites/My_Project/www.grras.com/career/apply-for-job/index3a9f.html	(from http://www.grras.com/career/job-openings/)
17:29:46	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:28%20GMT	http://www.grras.com/career/job-openings/apply-for-job/	C:/My%20Web%20Sites/My_Project/www.grras.com/career/job-openings/apply-for-job/index.html	(from http://www.grras.com/)
17:29:46	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:28%20GMT	http://www.grras.com/career/placed-students/	C:/My%20Web%20Sites/My_Project/www.grras.com/career/placed-students/index.html	(from http://www.grras.com/)
17:29:46	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:29%20GMT	http://www.grras.com/career/apply-for-job/?id=5	C:/My%20Web%20Sites/My_Project/www.grras.com/career/apply-for-job/indexd61c.html	(from http://www.grras.com/career/job-openings/)
17:29:47	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:29%20GMT	http://www.grras.com/career/upcomming-recruitments/	C:/My%20Web%20Sites/My_Project/www.grras.com/career/upcomming-recruitments/index.html	(from http://www.grras.com/)
17:29:47	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:29%20GMT	http://www.grras.com/career/shortlisted/	C:/My%20Web%20Sites/My_Project/www.grras.com/career/shortlisted/index.html	(from http://www.grras.com/)
17:29:47	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:29%20GMT	http://www.grras.com/jaipur-contact/	C:/My%20Web%20Sites/My_Project/www.grras.com/jaipur-contact/index.html	(from http://www.grras.com/)
17:29:47	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:29%20GMT	http://www.grras.com/contact-nagpur/	C:/My%20Web%20Sites/My_Project/www.grras.com/contact-nagpur/index.html	(from http://www.grras.com/)
17:29:47	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:29%20GMT	http://www.grras.com/contact-pune/	C:/My%20Web%20Sites/My_Project/www.grras.com/contact-pune/index.html	(from http://www.grras.com/)
17:29:47	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:29%20GMT	http://www.grras.com/contact-ahmedabad/	C:/My%20Web%20Sites/My_Project/www.grras.com/contact-ahmedabad/index.html	(from http://www.grras.com/)
17:29:48	666/666	---M--	502	error ('Connection%20refused')	text/html	date:Mon,%2022%20Feb%202016%2011:59:30%20GMT	http://www.grras.com/contact-gurgaon/	C:/My%20Web%20Sites/My_Project/www.grras.com/contact-gurgaon/index.html	(from http://www.grras.com/)
